ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
91220001,4858735.0532159,230431.11362457,91220,CCIAL MAISON NEUVE,BR̩TIGNY-SUR-ORGE,Gazole,1,1445.142857142857
91220001,4858735.0532159,230431.11362457,91220,CCIAL MAISON NEUVE,BR̩TIGNY-SUR-ORGE,SP95,2,1509.5
91220001,4858735.0532159,230431.11362457,91220,CCIAL MAISON NEUVE,BR̩TIGNY-SUR-ORGE,GPLc,4,765
91220001,4858735.0532159,230431.11362457,91220,CCIAL MAISON NEUVE,BR̩TIGNY-SUR-ORGE,E10,5,1457.5333333333333
91220001,4858735.0532159,230431.11362457,91220,CCIAL MAISON NEUVE,BR̩TIGNY-SUR-ORGE,SP98,6,1546.5
91220005,4860792.7377772,233138.48957794,91220,CHEMIN DEPARTEMENTAL 19,Le Plessis-P̢t̩,Gazole,1,1579
91220005,4860792.7377772,233138.48957794,91220,CHEMIN DEPARTEMENTAL 19,Le Plessis-P̢t̩,E10,5,1600.111111111111
91220005,4860792.7377772,233138.48957794,91220,CHEMIN DEPARTEMENTAL 19,Le Plessis-P̢t̩,SP98,6,1700.111111111111
91230001,4870304,246264,91230,105 Avenue de la R̩publique,Montgeron,Gazole,1,1446.458904109589
91230001,4870304,246264,91230,105 Avenue de la R̩publique,Montgeron,E10,5,1472.3013698630136
91230001,4870304,246264,91230,105 Avenue de la R̩publique,Montgeron,SP98,6,1567.041095890411
91230003,4871600,244600,91230,72 Avenue Jean Jaur̬s,Montgeron,Gazole,1,1426.9583333333333
91230003,4871600,244600,91230,72 Avenue Jean Jaur̬s,Montgeron,SP95,2,1487.3333333333333
91230003,4871600,244600,91230,72 Avenue Jean Jaur̬s,Montgeron,SP98,6,1522.95
91230004,4870418,246037,91230,110 Avenue de la R̩publique,Montgeron,Gazole,1,1437.6153846153845
91230004,4870418,246037,91230,110 Avenue de la R̩publique,Montgeron,E10,5,1455.090909090909
91230004,4870418,246037,91230,110 Avenue de la R̩publique,Montgeron,SP98,6,1533.9166666666667
91230005,4869059.8903728,245439.32327271,91230,RN 6,Montgeron,Gazole,1,1576.142857142857
91230005,4869059.8903728,245439.32327271,91230,RN 6,Montgeron,E10,5,1589
91240001,4863900,232000,91240,DOMAINE DU BOIS DES ROCHES,Saint-Michel-sur-Orge,Gazole,1,1449.2333333333333
91240001,4863900,232000,91240,DOMAINE DU BOIS DES ROCHES,Saint-Michel-sur-Orge,GPLc,4,776.375
91240001,4863900,232000,91240,DOMAINE DU BOIS DES ROCHES,Saint-Michel-sur-Orge,E10,5,1470.8688524590164
91240001,4863900,232000,91240,DOMAINE DU BOIS DES ROCHES,Saint-Michel-sur-Orge,SP98,6,1553.7540983606557
91240003,4863040,229720,91240,ROUTE DE LA BOELE,Saint-Michel-sur-Orge,Gazole,1,1601.3076923076924
91240003,4863040,229720,91240,ROUTE DE LA BOELE,Saint-Michel-sur-Orge,E10,5,1622.125
